,depth_[m],thickness_[m],temp_[k],attenuation_model,twoway_loss_[db],sim_name
layer874,8732.494998571026,10.002857959421817,171.98066983008266,low_loss,0.00018812379821390654,VarK_Conductivity_d35
layer875,8742.497856530448,10.002857959392713,172.00759573171297,low_loss,0.0001892399343658661,VarK_Conductivity_d35
layer876,8752.50071448984,10.002857959421817,172.03452806328772,low_loss,0.0001903625732601336,VarK_Conductivity_d35
layer877,8762.503572449263,10.002857959421817,172.06146682678025,low_loss,0.00019149175229475342,VarK_Conductivity_d35
layer878,8772.506430408685,10.002857959421817,172.08841202416465,low_loss,0.0001926275090799505,VarK_Conductivity_d35
layer879,8782.509288368106,10.002857959421817,172.11536365741568,low_loss,0.00019376988143931351,VarK_Conductivity_d35
layer880,8792.512146327528,10.002857959421817,172.14232172850882,low_loss,0.00019491890741098815,VarK_Conductivity_d35
layer881,8802.51500428695,10.002857959421817,172.1692862394202,low_loss,0.00019607462524887705,VarK_Conductivity_d35
layer882,8812.517862246343,10.002857959392713,172.1962571921268,low_loss,0.00019723707342384275,VarK_Conductivity_d35
layer883,8822.520720205765,10.002857959421817,172.22323458860646,low_loss,0.00019840629062493423,VarK_Conductivity_d35
layer884,8832.523578165186,10.002857959421817,172.25021843083744,low_loss,0.00019958231576058656,VarK_Conductivity_d35
layer885,8842.526436124608,10.002857959421817,172.2772087207989,low_loss,0.00020076518795986061,VarK_Conductivity_d35
layer886,8852.52929408403,10.002857959421817,172.3042054604708,low_loss,0.0002019549465736732,VarK_Conductivity_d35
layer887,8862.532152043452,10.002857959392713,172.33120865183366,low_loss,0.00020315163117603333,VarK_Conductivity_d35
layer888,8872.535010002845,10.002857959421817,172.3582182968689,low_loss,0.00020435528156530322,VarK_Conductivity_d35
layer889,8882.537867962266,10.002857959421817,172.38523439755858,low_loss,0.00020556593776543087,VarK_Conductivity_d35
layer890,8892.540725921688,10.002857959421817,172.4122569558855,low_loss,0.00020678364002722476,VarK_Conductivity_d35
layer891,8902.54358388111,10.002857959421817,172.43928597383328,low_loss,0.00020800842882961782,VarK_Conductivity_d35
layer892,8912.546441840532,10.002857959421817,172.4663214533862,low_loss,0.00020924034488094197,VarK_Conductivity_d35
layer893,8922.549299799954,10.002857959421817,172.49336339652925,low_loss,0.00021047942912020976,VarK_Conductivity_d35
layer894,8932.552157759346,10.002857959392713,172.52041180524816,low_loss,0.00021172572271839903,VarK_Conductivity_d35
layer895,8942.555015718768,10.002857959421817,172.54746668152947,low_loss,0.0002129792670797634,VarK_Conductivity_d35
layer896,8952.55787367819,10.002857959421817,172.5745280273604,low_loss,0.00021424010384311313,VarK_Conductivity_d35
layer897,8962.560731637612,10.002857959421817,172.60159584472888,low_loss,0.00021550827488313969,VarK_Conductivity_d35
layer898,8972.563589597034,10.002857959421817,172.62867013562365,low_loss,0.0002167838223117292,VarK_Conductivity_d35
layer899,8982.566447556455,10.002857959392713,172.65575090203416,low_loss,0.0002180667884792833,VarK_Conductivity_d35
layer900,8992.569305515848,10.002857959421817,172.68283814595057,low_loss,0.00021935721597606545,VarK_Conductivity_d35
layer901,9002.57216347527,10.002857959421817,172.7099318693638,low_loss,0.00022065514763351785,VarK_Conductivity_d35
layer902,9012.575021434692,10.002857959421817,172.73703207426547,low_loss,0.00022196062652562283,VarK_Conductivity_d35
layer903,9022.577879394114,10.002857959421817,172.764138762648,low_loss,0.00022327369597025253,VarK_Conductivity_d35
layer904,9032.580737353535,10.002857959421817,172.79125193650455,low_loss,0.00022459439953053046,VarK_Conductivity_d35
layer905,9042.583595312957,10.002857959421817,172.81837159782899,low_loss,0.00022592278101620007,VarK_Conductivity_d35
layer906,9052.58645327235,10.002857959392713,172.845497748616,low_loss,0.0002272588844849973,VarK_Conductivity_d35
layer907,9062.589311231772,10.002857959421817,172.8726303908609,low_loss,0.00022860275424404955,VarK_Conductivity_d35
layer908,9072.592169191194,10.002857959421817,172.8997695265598,low_loss,0.00022995443485124408,VarK_Conductivity_d35
layer909,9082.595027150615,10.002857959421817,172.9269151577095,low_loss,0.00023131397111664267,VarK_Conductivity_d35
layer910,9092.597885110037,10.002857959421817,172.9540672863076,low_loss,0.00023268140810388412,VarK_Conductivity_d35
layer911,9102.600743069459,10.002857959392713,172.9812259143524,low_loss,0.0002340567911315951,VarK_Conductivity_d35
layer912,9112.603601028852,10.002857959421817,173.00839104384292,low_loss,0.00023544016577482806,VarK_Conductivity_d35
layer913,9122.606458988274,10.002857959421817,173.03556267677894,low_loss,0.00023683157786646766,VarK_Conductivity_d35
layer914,9132.609316947695,10.002857959421817,173.06274081516105,low_loss,0.00023823107349868437,VarK_Conductivity_d35
layer915,9142.612174907117,10.002857959421817,173.08992546099054,low_loss,0.00023963869902437644,VarK_Conductivity_d35
layer916,9152.615032866539,10.002857959421817,173.11711661626947,low_loss,0.0002410545010586236,VarK_Conductivity_d35
layer917,9162.61789082596,10.002857959421817,173.14431428300057,low_loss,0.0002424785264801488,VarK_Conductivity_d35
layer918,9172.620748785383,10.002857959392713,173.17151846318737,low_loss,0.00024391082243278386,VarK_Conductivity_d35
layer919,9182.623606744775,10.002857959421817,173.1987291588341,low_loss,0.0002453514363269639,VarK_Conductivity_d35
layer920,9192.626464704197,10.002857959421817,173.22594637194575,low_loss,0.0002468004158411883,VarK_Conductivity_d35
layer921,9202.629322663619,10.002857959421817,173.25317010452804,low_loss,0.0002482578089235314,VarK_Conductivity_d35
layer922,9212.63218062304,10.002857959421817,173.2804003585875,low_loss,0.0002497236637931408,VarK_Conductivity_d35
layer923,9222.635038582463,10.002857959392713,173.30763713613135,low_loss,0.0002511980289417436,VarK_Conductivity_d35
layer924,9232.637896541855,10.002857959421817,173.33488043916753,low_loss,0.0002526809531351822,VarK_Conductivity_d35
layer925,9242.640754501277,10.002857959421817,173.3621302697048,low_loss,0.00025417248541491594,VarK_Conductivity_d35
layer926,9252.643612460699,10.002857959421817,173.3893866297527,low_loss,0.0002556726750995738,VarK_Conductivity_d35
layer927,9262.64647042012,10.002857959421817,173.41664952132138,low_loss,0.00025718157178649406,VarK_Conductivity_d35
layer928,9272.649328379543,10.002857959421817,173.44391894642183,low_loss,0.0002586992253532766,VarK_Conductivity_d35
layer929,9282.652186338964,10.002857959421817,173.47119490706572,low_loss,0.0002602256859593442,VarK_Conductivity_d35
layer930,9292.655044298386,10.002857959392713,173.4984774052655,low_loss,0.00026176100404750723,VarK_Conductivity_d35
layer931,9302.657902257779,10.002857959421817,173.5257664430344,low_loss,0.00026330523034556,VarK_Conductivity_d35
layer932,9312.6607602172,10.002857959421817,173.5530620223864,low_loss,0.0002648584158678405,VarK_Conductivity_d35
layer933,9322.663618176623,10.002857959421817,173.58036414533612,low_loss,0.0002664206119168439,VarK_Conductivity_d35
layer934,9332.666476136044,10.002857959421817,173.6076728138991,low_loss,0.00026799187008482236,VarK_Conductivity_d35
layer935,9342.669334095466,10.002857959392713,173.63498803009145,low_loss,0.0002695722422553933,VarK_Conductivity_d35
layer936,9352.672192054859,10.002857959421817,173.66230979593018,low_loss,0.00027116178060517985,VarK_Conductivity_d35
layer937,9362.67505001428,10.002857959421817,173.689638113433,low_loss,0.000272760537605414,VarK_Conductivity_d35
layer938,9372.677907973703,10.002857959421817,173.71697298461837,low_loss,0.0002743685660235947,VarK_Conductivity_d35
layer939,9382.680765933124,10.002857959421817,173.74431441150546,low_loss,0.0002759859189251319,VarK_Conductivity_d35
layer940,9392.683623892546,10.002857959421817,173.77166239611424,low_loss,0.0002776126496750045,VarK_Conductivity_d35
layer941,9402.686481851968,10.002857959421817,173.7990169404653,low_loss,0.00027924881193942683,VarK_Conductivity_d35
layer942,9412.68933981139,10.002857959392713,173.8263780465801,low_loss,0.00028089445968752016,VarK_Conductivity_d35
layer943,9422.692197770783,10.002857959421817,173.8537457164809,low_loss,0.0002825496471930168,VarK_Conductivity_d35
layer944,9432.695055730204,10.002857959421817,173.88111995219066,low_loss,0.0002842144290359258,VarK_Conductivity_d35
layer945,9442.697913689626,10.002857959421817,173.90850075573312,low_loss,0.00028588886010425587,VarK_Conductivity_d35
layer946,9452.700771649048,10.002857959421817,173.93588812913262,low_loss,0.00028757299559572337,VarK_Conductivity_d35
layer947,9462.70362960847,10.002857959392713,173.96328207441448,low_loss,0.0002892668910194699,VarK_Conductivity_d35
layer948,9472.706487567862,10.002857959421817,173.99068259360462,low_loss,0.00029097060219781385,VarK_Conductivity_d35
layer949,9482.709345527284,10.002857959421817,174.0180896887297,low_loss,0.0002926841852679619,VarK_Conductivity_d35
layer950,9492.712203486706,10.002857959421817,174.0455033618172,low_loss,0.00029440769668377984,VarK_Conductivity_d35
layer951,9502.715061446128,10.002857959421817,174.07292361489533,low_loss,0.00029614119321754785,VarK_Conductivity_d35
layer952,9512.71791940555,10.002857959421817,174.10035044999316,low_loss,0.00029788473196173064,VarK_Conductivity_d35
layer953,9522.720777364972,10.002857959421817,174.12778386914042,low_loss,0.0002996383703307573,VarK_Conductivity_d35
layer954,9532.723635324393,10.002857959392713,174.15522387436758,low_loss,0.00030140216606280536,VarK_Conductivity_d35
layer955,9542.726493283786,10.002857959421817,174.1826704677058,low_loss,0.0003031761772216209,VarK_Conductivity_d35
layer956,9552.729351243208,10.002857959421817,174.21012365118716,low_loss,0.0003049604621982966,VarK_Conductivity_d35
layer957,9562.73220920263,10.002857959421817,174.23758342684437,low_loss,0.00030675507971311157,VarK_Conductivity_d35
layer958,9572.735067162052,10.002857959421817,174.26504979671097,low_loss,0.000308560088817355,VarK_Conductivity_d35
layer959,9582.737925121473,10.002857959392713,174.29252276282116,low_loss,0.00031037554889515984,VarK_Conductivity_d35
layer960,9592.740783080866,10.002857959421817,174.32000232721,low_loss,0.00031220151966537325,VarK_Conductivity_d35
