,depth_[m],thickness_[m],temp_[k],attenuation_model,twoway_loss_[db],sim_name
layer1,0.0,10.020040080155013,60.0,high_loss,1.6929324394425062e-12,VarK_Conductivity_d5
layer2,10.020040080155013,10.020040080155013,67.40528279245704,high_loss,9.763932349595607e-11,VarK_Conductivity_d5
layer3,20.040080160310026,10.020040080184117,74.81115430846941,high_loss,2.5432792557642198e-09,VarK_Conductivity_d5
layer4,30.060120240494143,10.020040080155013,82.21761461824559,high_loss,3.733512208670224e-08,VarK_Conductivity_d5
layer5,40.080160320649156,10.020040080155013,89.62466379200524,high_loss,3.565275348627736e-07,VarK_Conductivity_d5
layer6,50.10020040080417,10.020040080155013,97.03230189997919,high_loss,2.444518401629677e-06,VarK_Conductivity_d5
layer7,60.12024048095918,10.020040080155013,104.44052901240943,high_loss,1.2909754163327035e-05,VarK_Conductivity_d5
layer8,70.1402805611142,10.020040080155013,111.84934519954912,high_loss,5.528222270837617e-05,VarK_Conductivity_d5
layer9,80.16032064126921,10.020040080184117,119.25875053166263,high_loss,0.00019949303678144014,VarK_Conductivity_d5
layer10,90.18036072145333,10.020040080155013,126.6687450790255,high_loss,0.0006248160077065474,VarK_Conductivity_d5
layer11,100.20040080160834,10.020040080155013,134.0793289119244,high_loss,0.0017379618081495843,VarK_Conductivity_d5
layer12,110.22044088176335,10.020040080155013,141.49050210065718,high_loss,0.004372140148897559,VarK_Conductivity_d5
layer13,120.24048096191837,10.020040080155013,148.9022647155329,high_loss,0.01009383897307908,VarK_Conductivity_d5
layer14,130.26052104207338,10.020040080184117,156.31461682687186,high_loss,0.021641169270998222,VarK_Conductivity_d5
layer15,140.2805611222575,10.020040080155013,163.7275585050055,high_loss,0.04351115860459738,VarK_Conductivity_d5
layer16,150.3006012024125,10.020040080155013,171.1410898202764,high_loss,0.08270440593017,VarK_Conductivity_d5
layer17,160.32064128256752,10.020040080155013,178.5552108430383,high_loss,0.1496256934407158,VarK_Conductivity_d5
layer18,170.34068136272253,10.020040080155013,185.96992164365625,high_loss,0.2591307176358696,VarK_Conductivity_d5
layer19,180.36072144287755,10.020040080155013,193.38522229250646,high_loss,0.43170520132932766,VarK_Conductivity_d5
layer20,190.38076152303256,10.020040080184117,200.8011128599763,high_loss,0.6947682141602345,VarK_Conductivity_d5
layer21,200.40080160321668,10.020040080155013,208.21759341646444,high_loss,1.084114680048842,VarK_Conductivity_d5
layer22,210.4208416833717,10.020040080155013,215.63466403238053,high_loss,1.6455658958350246,VarK_Conductivity_d5
layer23,220.4408817635267,10.020040080155013,223.05232477814562,high_loss,2.4370014286822133,VarK_Conductivity_d5
layer24,230.46092184368172,10.020040080155013,230.47057572419195,high_loss,3.531129440294363,VarK_Conductivity_d5
layer25,240.48096192383673,10.020040080184117,237.88941694096292,high_loss,5.019652852951963,VarK_Conductivity_d5
layer26,250.50100200402085,10.020040080155013,237.95721675983665,high_loss,6.512275833923289,VarK_Conductivity_d5
layer27,260.52104208417586,10.020040080155013,238.02504130038062,high_loss,8.00900963181532,VarK_Conductivity_d5
layer28,270.5410821643309,10.020040080155013,238.09289057336278,high_loss,9.509865529436556,VarK_Conductivity_d5
layer29,280.5611222444859,10.020040080155013,238.16076458955655,high_loss,11.014854843936222,VarK_Conductivity_d5
layer30,290.5811623246409,10.020040080155013,238.2286633597408,high_loss,12.523988926939886,VarK_Conductivity_d5
layer31,300.6012024047959,10.020040080184117,238.2965868946997,high_loss,14.037279164690174,VarK_Conductivity_d5
layer32,310.62124248498003,10.020040080155013,238.3645352052228,high_loss,15.554736978166192,VarK_Conductivity_d5
layer33,320.64128256513504,10.020040080155013,238.43250830210528,high_loss,17.07637382324769,VarK_Conductivity_d5
layer34,330.66132264529006,10.020040080155013,238.50050619614763,high_loss,18.602201190835935,VarK_Conductivity_d5
layer35,340.68136272544507,10.020040080155013,238.56852889815568,high_loss,20.132230606997325,VarK_Conductivity_d5
layer36,350.7014028056001,10.020040080184117,238.63657641894088,high_loss,21.66647363310778,VarK_Conductivity_d5
layer37,360.7214428857842,10.020040080155013,238.70464876931993,high_loss,23.204941865975606,VarK_Conductivity_d5
layer38,370.7414829659392,10.020040080155013,238.77274596011506,high_loss,24.747646938009638,VarK_Conductivity_d5
layer39,380.7615230460942,10.020040080155013,238.84086800215394,high_loss,26.294600517343593,VarK_Conductivity_d5
layer40,390.78156312624924,10.020040080155013,238.90901490626962,high_loss,27.84581430798346,VarK_Conductivity_d5
layer41,400.80160320640425,10.020040080155013,238.9771866833006,high_loss,29.401300049951153,VarK_Conductivity_d5
layer42,410.82164328655927,10.020040080184117,239.04538334409082,high_loss,30.961069519433497,VarK_Conductivity_d5
layer43,420.8416833667434,10.020040080155013,239.11360489948973,high_loss,32.5251345289093,VarK_Conductivity_d5
layer44,430.8617234468984,10.020040080155013,239.1818513603522,high_loss,34.09350692732251,VarK_Conductivity_d5
layer45,440.8817635270534,10.020040080155013,239.25012273753853,high_loss,35.666198600210855,VarK_Conductivity_d5
layer46,450.9018036072084,10.020040080155013,239.31841904191447,high_loss,37.24322146985789,VarK_Conductivity_d5
layer47,460.92184368736343,10.020040080184117,239.3867402843513,high_loss,38.8245874954459,VarK_Conductivity_d5
layer48,470.94188376754755,10.020040080155013,239.45508647572572,high_loss,40.41030867318661,VarK_Conductivity_d5
layer49,480.96192384770256,10.020040080155013,239.52345762692,high_loss,42.00039703649871,VarK_Conductivity_d5
layer50,490.9819639278576,10.020040080155013,239.59185374882173,high_loss,43.59486465614008,VarK_Conductivity_d5
layer51,501.0020040080126,10.020040080155013,239.66027485232405,high_loss,45.19372364036395,VarK_Conductivity_d5
layer52,511.0220440881676,10.020040080155013,239.72872094832545,high_loss,46.79698613507116,VarK_Conductivity_d5
layer53,521.0420841683226,10.020040080184117,239.79719204773016,high_loss,48.40466432396798,VarK_Conductivity_d5
layer54,531.0621242485067,10.020040080155013,239.86568816144774,high_loss,50.01677042870134,VarK_Conductivity_d5
layer55,541.0821643286617,10.020040080155013,239.9342093003931,high_loss,51.63331670904163,VarK_Conductivity_d5
layer56,551.1022044088168,10.020040080155013,240.00275547548682,high_loss,53.25431546301957,VarK_Conductivity_d5
layer57,561.1222444889718,10.020040080155013,240.07132669765494,high_loss,54.87977902708739,VarK_Conductivity_d5
layer58,571.1422845691268,10.020040080184117,240.13992297782897,high_loss,56.50971977628066,VarK_Conductivity_d5
layer59,581.1623246493109,10.020040080155013,240.20854432694605,high_loss,58.14415012435764,VarK_Conductivity_d5
layer60,591.1823647294659,10.020040080155013,240.27719075594862,high_loss,59.78308252398647,VarK_Conductivity_d5
layer61,601.2024048096209,10.020040080155013,240.3458622757847,high_loss,61.42652946688619,VarK_Conductivity_d5
layer62,611.2224448897759,10.020040080155013,240.4145588974079,high_loss,63.07450348399198,VarK_Conductivity_d5
layer63,621.242484969931,10.020040080155013,240.48328063177723,high_loss,64.72701714561681,VarK_Conductivity_d5
layer64,631.262525050086,10.020040080184117,240.55202748985724,high_loss,66.38408306161857,VarK_Conductivity_d5
layer65,641.2825651302701,10.020040080155013,240.62079948261797,high_loss,68.0457138815441,VarK_Conductivity_d5
