,depth_[m],thickness_[m],temp_[k],attenuation_model,twoway_loss_[db],sim_name
layer1003,10024.773701762751,10.004764173412696,215.7016555491564,low_loss,0.3330975013823938,VarK_Conductivity_0025
layer1004,10034.778465936164,10.004764173412696,215.74578356834058,low_loss,0.3351623814816956,VarK_Conductivity_0025
layer1005,10044.783230109577,10.004764173412696,215.78992426460582,low_loss,0.33723979535594556,VarK_Conductivity_0025
layer1006,10054.78799428299,10.004764173412696,215.83407764249168,low_loss,0.3393298175430659,VarK_Conductivity_0025
layer1007,10064.792758456402,10.004764173412696,215.87824370653962,low_loss,0.34143252301472565,VarK_Conductivity_0025
layer1008,10074.797522629815,10.004764173412696,215.9224224612931,low_loss,0.34354798717880697,VarK_Conductivity_0025
layer1009,10084.802286803228,10.0047641734418,215.9666139112974,low_loss,0.34567628588189125,VarK_Conductivity_0025
layer1010,10094.80705097667,10.004764173412696,216.0108180610997,low_loss,0.34781749541172813,VarK_Conductivity_0025
layer1011,10104.811815150082,10.004764173412696,216.05503491524925,low_loss,0.34997169249978005,VarK_Conductivity_0025
layer1012,10114.816579323495,10.004764173412696,216.09926447829713,low_loss,0.35213895432371894,VarK_Conductivity_0025
layer1013,10124.821343496908,10.004764173412696,216.14350675479633,low_loss,0.3543193585099679,VarK_Conductivity_0025
layer1014,10134.82610767032,10.004764173412696,216.18776174930193,low_loss,0.3565129831362505,VarK_Conductivity_0025
layer1015,10144.830871843733,10.004764173412696,216.2320294663707,low_loss,0.35871990673415455,VarK_Conductivity_0025
layer1016,10154.835636017146,10.004764173412696,216.27630991056145,low_loss,0.36094020829170964,VarK_Conductivity_0025
layer1017,10164.840400190558,10.004764173412696,216.320603086435,low_loss,0.36317396725597945,VarK_Conductivity_0025
layer1018,10174.845164363971,10.004764173412696,216.3649089985541,low_loss,0.3654212635356681,VarK_Conductivity_0025
layer1019,10184.849928537384,10.0047641734418,216.40922765148335,low_loss,0.36768217750374754,VarK_Conductivity_0025
layer1020,10194.854692710825,10.004764173412696,216.45355904978928,low_loss,0.3699567900000667,VarK_Conductivity_0025
layer1021,10204.859456884238,10.004764173412696,216.49790319804043,low_loss,0.3722451823340408,VarK_Conductivity_0025
layer1022,10214.86422105765,10.004764173412696,216.54226010080728,low_loss,0.37454743628728987,VarK_Conductivity_0025
layer1023,10224.868985231064,10.004764173412696,216.58662976266226,low_loss,0.3768636341163245,VarK_Conductivity_0025
layer1024,10234.873749404476,10.004764173412696,216.63101218817965,low_loss,0.3791938585552403,VarK_Conductivity_0025
layer1025,10244.878513577889,10.004764173412696,216.6754073819357,low_loss,0.38153819281842677,VarK_Conductivity_0025
layer1026,10254.883277751302,10.004764173412696,216.7198153485087,low_loss,0.38389672060329155,VarK_Conductivity_0025
layer1027,10264.888041924714,10.0047641734418,216.76423609247877,low_loss,0.3862695260930068,VarK_Conductivity_0025
layer1028,10274.892806098156,10.004764173412696,216.8086696184281,low_loss,0.38865669395923524,VarK_Conductivity_0025
layer1029,10284.897570271569,10.004764173412696,216.85311593094067,low_loss,0.3910583093649418,VarK_Conductivity_0025
layer1030,10294.902334444982,10.004764173412696,216.8975750346025,low_loss,0.39347445796715064,VarK_Conductivity_0025
layer1031,10304.907098618394,10.004764173412696,216.94204693400158,low_loss,0.39590522591975214,VarK_Conductivity_0025
layer1032,10314.911862791807,10.004764173412696,216.9865316337278,low_loss,0.3983506998763191,VarK_Conductivity_0025
layer1033,10324.91662696522,10.004764173412696,217.03102913837296,low_loss,0.40081096699293767,VarK_Conductivity_0025
layer1034,10334.921391138632,10.004764173412696,217.0755394525309,low_loss,0.40328611493105465,VarK_Conductivity_0025
layer1035,10344.926155312045,10.004764173412696,217.12006258079737,low_loss,0.40577623186033995,VarK_Conductivity_0025
layer1036,10354.930919485458,10.004764173412696,217.16459852777004,low_loss,0.40828140646156524,VarK_Conductivity_0025
layer1037,10364.93568365887,10.0047641734418,217.20914729804863,low_loss,0.4108017279295056,VarK_Conductivity_0025
