# Temperature data: 
# Ice shell thickness: 5000.0 
# Conductivity model: k_regolith = 0.001 W/(mK), k_ice = 2.3839128269233107 W/(mK), regolith thickness = 400 m 
# Column 1: Radius in m 
# Column 2: Depth in m 
# Column 3: Temperature in K 
247100.0	5000.0	273.08045522787774
247110.02004008016	4989.979959919845	273.0780854078064
247120.0400801603	4979.95991983969	273.0757158004822
247130.0601202405	4969.939879759506	273.07334640587663
247140.08016032065	4959.919839679351	273.0709772239611
247150.1002004008	4949.899799599196	273.0686082547071
247160.12024048096	4939.879759519041	273.06623949808596
247170.1402805611	4929.859719438886	273.06387095406933
247180.16032064127	4919.839679358731	273.06150262262855
247190.18036072145	4909.819639278547	273.05913450373515
247200.2004008016	4899.799599198392	273.0567665973606
247210.22044088176	4889.779559118237	273.0543989034764
247220.24048096192	4879.759519038082	273.05203142205403
247230.26052104207	4869.739478957927	273.0496641530649
247240.28056112226	4859.7194388777425	273.0472970964806
247250.3006012024	4849.6993987975875	273.04493025227265
247260.32064128257	4839.6793587174325	273.0425636204124
247270.34068136272	4829.6593186372775	273.0401972008715
247280.36072144288	4819.639278557122	273.03783099362136
247290.38076152303	4809.619238476967	273.03546499863364
247300.40080160322	4799.599198396783	273.03309921587976
247310.42084168337	4789.579158316628	273.0307336453313
247320.44088176353	4779.559118236473	273.0283682869597
247330.46092184368	4769.539078156318	273.0260031407365
247340.48096192384	4759.519038076163	273.02363820663334
247350.50100200402	4749.498997995979	273.0212734846217
247360.52104208418	4739.478957915824	273.01890897467325
247370.54108216433	4729.458917835669	273.0165446767596
247380.5611222445	4719.438877755514	273.0141805908522
247390.58116232464	4709.418837675359	273.0118167169227
247400.6012024048	4699.398797595204	273.0094530549426
247410.62124248498	4689.37875751502	273.00708960488356
247420.64128256514	4679.358717434865	273.00472636671714
247430.6613226453	4669.33867735471	273.00236334041483
247440.68136272545	4659.318637274555	273.00000052594834
247450.7014028056	4649.2985971944	272.99763792328935
247460.72144288578	4639.278557114216	272.9952755324094
247470.74148296594	4629.258517034061	272.9929133532802
247480.7615230461	4619.238476953906	272.9905513858732
247490.78156312625	4609.218436873751	272.98818963016
247500.8016032064	4599.198396793596	272.9858280861123
247510.82164328656	4589.178356713441	272.98346675370163
247520.84168336674	4579.158316633257	272.98110563289976
247530.8617234469	4569.138276553102	272.9787447236783
247540.88176352705	4559.118236472947	272.97638402600893
247550.9018036072	4549.098196392792	272.97402353986325
247560.92184368736	4539.078156312637	272.97166326521295
247570.94188376755	4529.058116232452	272.96930320202966
247580.9619238477	4519.038076152297	272.9669433502851
247590.98196392786	4509.018036072142	272.96458370995094
247601.002004008	4498.997995991987	272.9622242809989
247611.02204408817	4488.977955911832	272.95986506340057
247621.04208416832	4478.957915831677	272.9575060571277
247631.0621242485	4468.937875751493	272.955147262152
247641.08216432866	4458.917835671338	272.9527886784452
247651.10220440882	4448.897795591183	272.95043030597895
247661.12224448897	4438.877755511028	272.948072144725
247671.14228456913	4428.857715430873	272.9457141946551
247681.1623246493	4418.837675350689	272.9433564557409
247691.18236472947	4408.817635270534	272.94099892795407
247701.20240480962	4398.797595190379	272.93864161126635
247711.22244488978	4388.777555110224	272.9362845056495
247721.24248496993	4378.757515030069	272.9339276110752
247731.2625250501	4368.737474949914	272.9315709275152
247741.28256513027	4358.71743486973	272.9292144549413
247751.30260521043	4348.697394789575	272.92685819332524
247761.32264529058	4338.67735470942	272.92450214263874
247771.34268537074	4328.657314629265	272.92214630285366
247781.3627254509	4318.63727454911	272.9197906739418
247791.38276553107	4308.617234468926	272.91743525587503
247801.40280561123	4298.597194388771	272.91508004862493
247811.42284569138	4288.577154308616	272.91272505216335
247821.44288577154	4278.557114228461	272.91037026646205
247831.4629258517	4268.537074148306	272.9080156914929
247841.48296593185	4258.517034068151	272.9056613272276
247851.50300601203	4248.496993987967	272.90330717363804
247861.5230460922	4238.476953907812	272.90095323069596
247871.54308617234	4228.4569138276565	272.89859949837313
247881.5631262525	4218.4368737475015	272.89624597664147
247891.58316633265	4208.4168336673465	272.89389266547283
247901.60320641284	4198.396793587162	272.8915395648391
247911.623246493	4188.376753507007	272.889186674712
247921.64328657315	4178.356713426852	272.88683399506334
247931.6633266533	4168.336673346697	272.884481525865
247941.68336673346	4158.316633266542	272.8821292670889
247951.7034068136	4148.296593186387	272.8797772187068
247961.7234468938	4138.276553106203	272.8774253806907
247971.74348697395	4128.256513026048	272.8750737530123
247981.7635270541	4118.236472945893	272.87272233564363
247991.78356713426	4108.216432865738	272.87037112855654
248001.80360721442	4098.196392785583	272.86802013172303
248011.8236472946	4088.176352705399	272.8656693451147
248021.84368737476	4078.156312625244	272.86331876870366
248031.8637274549	4068.136272545089	272.8609684024617
248041.88376753507	4058.116232464934	272.8586182463608
248051.90380761522	4048.096192384779	272.85626830037273
248061.9238476954	4038.076152304595	272.85391856446944
248071.94388777556	4028.05611222444	272.8515690386228
248081.96392785572	4018.036072144285	272.8492197228049
248091.98396793587	4008.01603206413	272.8468706169876
248102.00400801603	3997.995991983975	272.8445217211428
248112.02404809618	3987.97595190382	272.8421730352425
248122.04408817636	3977.9559118236357	272.8398245592586
248132.06412825652	3967.9358717434807	272.83747629316304
248142.08416833667	3957.9158316633257	272.8351282369278
248152.10420841683	3947.8957915831706	272.83278039052476
248162.12424849698	3937.8757515030156	272.8304327539258
248172.14428857717	3927.8557114228315	272.8280853271029
248182.16432865732	3917.8356713426765	272.82573811002806
248192.18436873748	3907.8156312625215	272.8233911026734
248202.20440881763	3897.7955911823665	272.8210443050108
