,layerNum,depth_[m],thickness_[km],temp_[k],attenuation_model,twoway_loss_[db],column
7,8,2068.181818181678,318.1818181818235,119.88860249307004,low_loss,6.800566099649276e-12,column_1
8,9,2386.3636363635014,318.1818181818235,121.49461562125869,low_loss,1.388076835723004e-11,column_1
9,10,2704.545454545325,318.1818181818235,123.12423162166371,low_loss,2.8072124069753716e-11,column_1
10,11,3022.7272727271484,318.18181818176527,124.77782815261389,low_loss,5.6280828137172135e-11,column_1
11,12,3340.9090909089136,318.1818181818235,126.45578940888473,low_loss,1.1189202484171081e-10,column_1
12,13,3659.090909090737,318.1818181818817,128.15850624339788,low_loss,2.2063461333675597e-10,column_1
13,14,3977.272727272619,318.1818181818235,129.88637629134496,low_loss,4.3156226137925423e-10,column_1
14,15,4295.454545454442,318.18181818179437,131.63980409678945,low_loss,8.374458643796491e-10,column_1
15,16,4613.636363636237,318.18181818179437,133.41920124179939,low_loss,1.6123376095279584e-09,column_1
16,17,4931.818181818031,318.1818181818235,135.22498647816238,low_loss,3.0802127446898306e-09,column_1
17,18,5249.9999999998545,318.18181818179437,137.05758586174173,low_loss,5.839407867742608e-09,column_1
18,19,5568.181818181649,318.18181818179437,138.91743288952514,low_loss,1.0986444419665452e-08,column_1
19,20,5886.363636363443,318.1818181818817,140.8049686394291,low_loss,2.0515494322243256e-08,column_1
20,21,6204.545454545325,318.18181818179437,142.72064191291474,low_loss,3.8025854829250456e-08,column_1
21,22,6522.727272727119,318.1818181818526,144.66490938047394,low_loss,6.996541982016395e-08,column_1
22,23,6840.909090908972,318.1818181818235,146.63823573005288,low_loss,1.277998254397852e-07,column_1
23,24,7159.090909090795,318.18181818176527,148.64109381846976,low_loss,2.3176826797798316e-07,column_1
24,25,7477.272727272561,318.1818181818526,150.67396482589535,low_loss,4.173388203439727e-07,column_1
25,26,7795.454545454413,318.1818181818526,152.73733841346188,low_loss,7.46222855133425e-07,column_1
26,27,8113.636363636266,318.18181818179437,154.83171288406476,low_loss,1.325033291710554e-06,column_1
27,28,8431.81818181806,318.18181818179437,156.95759534643017,low_loss,2.3366664168637794e-06,column_1
28,29,8749.999999999854,318.18181818179437,159.11550188251763,low_loss,4.092712185876586e-06,column_1
29,30,9068.181818181649,318.1818181818526,161.3059577183292,low_loss,7.120374095410677e-06,column_1
30,31,9386.363636363501,318.1818181818235,163.52949739819815,low_loss,1.2305627896440877e-05,column_1
31,32,9704.545454545325,318.18181818176527,165.78666496263634,low_loss,2.1127398901592303e-05,column_1
32,33,10022.72727272709,318.1818181818526,168.07801412981422,low_loss,3.603804202529889e-05,column_1
33,34,10340.909090908943,318.1818181818235,170.40410848075567,low_loss,6.107740122132937e-05,column_1
34,35,10659.090909090766,318.1818181818526,172.7655216483227,low_loss,0.00010285729992318421,column_1
35,36,10977.272727272619,318.18181818176527,175.16283751008226,low_loss,0.00017212961285497288,column_1
36,37,11295.454545454384,318.1818181818235,177.59665038513043,low_loss,0.00028626770858299685,column_1
37,38,11613.636363636208,318.1818181818235,180.0675652349679,low_loss,0.0004731681732240318,column_1
38,39,11931.818181818031,318.1818181818526,182.57619786850933,low_loss,0.0007773469188719229,column_1
39,40,12249.999999999884,318.18181818176527,185.12317515132304,low_loss,0.0012694042204216885,column_1
40,41,12568.181818181649,318.1818181818235,187.7091352191882,low_loss,0.0020606294835189675,column_1
41,42,12886.363636363472,318.1818181818235,190.3347276960714,low_loss,0.0033253987019136247,column_1
42,43,13204.545454545296,318.1818181818526,193.00061391660893,low_loss,0.005335314429566907,column_1
43,44,13522.727272727148,318.18181818176527,195.70746715320564,low_loss,0.008510932672254863,column_1
44,45,13840.909090908914,318.1818181818235,198.455972847842,low_loss,0.013499671680552952,column_1
45,46,14159.090909090737,318.1818181818817,201.2468288486956,low_loss,0.02129246638550963,column_1
46,47,14477.272727272619,318.18181818176527,204.08074565168135,low_loss,0.03339742378151713,column_1
47,48,14795.454545454384,318.1818181818235,206.9584466470206,low_loss,0.05209684752853309,column_1
48,49,15113.636363636208,318.18181818179437,209.88066837093135,low_loss,0.08082549545713526,column_1
49,50,15431.818181818002,318.1818181818235,212.84816076255433,low_loss,0.12472412529630841,column_1
50,51,15749.999999999825,318.1818181818235,215.8616874262362,low_loss,0.19144505662551062,column_1
51,52,16068.181818181649,318.1818181818817,218.92202589925128,low_loss,0.29231804054891647,column_1
52,53,16386.36363636353,318.18181818176527,222.0299679250544,low_loss,0.44402841648600255,column_1
53,54,16704.545454545296,318.1818181818235,225.1863197320798,low_loss,0.6710196603737638,column_1
54,55,17022.72727272712,318.1818181818235,228.39190231847124,low_loss,1.0089147073674223,column_1
55,56,17340.909090908943,318.1818181818235,231.64755174283306,low_loss,1.5093623976610318,column_1
56,57,17659.090909090766,318.18181818179437,234.95411942074662,low_loss,2.2468669126375866,column_1
57,58,17977.27272727256,318.18181818179437,238.3124724279571,low_loss,3.3283619861965468,column_1
58,59,18295.454545454355,318.1818181818817,241.72349380514146,low_loss,4.906564618396767,column_1
59,60,18613.636363636237,318.18181818179437,245.18808287053727,low_loss,7.198506379525332,column_1
60,61,18931.81818181803,318.18181818179437,248.70715555294916,low_loss,10.511121541274512,column_1
61,62,19249.999999999825,318.1818181818235,252.28164470625023,low_loss,15.276404993639577,column_1
62,63,19568.18181818165,318.1818181818235,255.91250044582648,low_loss,22.099483225270568,column_1
63,64,19886.363636363472,318.18181818179437,259.60069050943457,low_loss,31.82402386883797,column_1
64,65,20204.545454545267,318.1818181818526,263.34720069177456,low_loss,45.620812649067084,column_1
65,66,20522.72727272712,318.1818181818235,267.15303518071187,low_loss,65.10713668908069,column_1
66,67,20840.909090908943,159.09090909088263,271.0192198854313,low_loss,78.80704011240626,column_1
67,68,20999.999999999825,159.09090909088263,272.976,low_loss,95.02645297478514,column_1
0,1,-2.0372681319713593e-10,159.09090909096994,110.0,low_loss,1.4616867574232677e-14,column_2
1,2,159.09090909076622,318.1818181818235,110.7278291795861,low_loss,5.742501895188261e-14,column_2
2,3,477.2727272725897,318.1818181818235,112.19980460404146,low_loss,1.486169248769519e-13,column_2
3,4,795.4545454544132,318.1818181818235,113.69324769416232,low_loss,3.4114087791658593e-13,column_2
4,5,1113.6363636362366,318.1818181818235,115.20849931564317,low_loss,7.440001818437203e-13,column_2
5,6,1431.81818181806,318.18181818179437,116.74590618862649,low_loss,1.5796095056846442e-12,column_2
6,7,1749.9999999998545,318.18181818179437,118.30582099586796,low_loss,3.2978150786783714e-12,column_2
7,8,2068.181818181649,318.1818181818526,119.88860249304052,low_loss,6.800566099572432e-12,column_2
8,9,2386.3636363635014,318.1818181818235,121.49461562122411,low_loss,1.3880768357047371e-11,column_2
9,10,2704.545454545325,318.1818181818235,123.12423162162374,low_loss,2.807212406933217e-11,column_2
10,11,3022.7272727271484,318.18181818179437,124.77782815256835,low_loss,5.6280828136226525e-11,column_2
11,12,3340.9090909089427,318.18181818179437,126.45578940883334,low_loss,1.1189202483961973e-10,column_2
12,13,3659.090909090737,318.1818181818235,128.1585062433404,low_loss,2.2063461333221655e-10,column_2
13,14,3977.2727272725606,318.1818181818817,129.88637629128104,low_loss,4.315622613696533e-10,column_2
14,15,4295.454545454442,318.1818181818235,131.639804096719,low_loss,8.374458643595516e-10,column_2
15,16,4613.636363636266,318.18181818176527,133.41920124172196,low_loss,1.6123376094862755e-09,column_2
16,17,4931.818181818031,318.1818181818526,135.22498647807774,low_loss,3.0802127446049193e-09,column_2
17,18,5249.999999999884,318.1818181818235,137.05758586164947,low_loss,5.839407867571461e-09,column_2
18,19,5568.181818181707,318.18181818179437,138.917432889425,low_loss,1.0986444419323825e-08,column_2
19,20,5886.363636363501,318.18181818179437,140.8049686393208,low_loss,2.051549432156684e-08,column_2
20,21,6204.545454545296,318.1818181818526,142.7206419127977,low_loss,3.8025854827935e-08,column_2
21,22,6522.727272727148,318.1818181818235,144.66490938034804,low_loss,6.996541981761916e-08,column_2
22,23,6840.909090908972,318.1818181818235,146.6382357299177,low_loss,1.2779982543491983e-07,column_2
23,24,7159.090909090795,318.18181818179437,148.64109381832506,low_loss,2.317682679687817e-07,column_2
24,25,7477.27272727259,318.1818181818526,150.67396482574082,low_loss,4.1733882032670946e-07,column_2
25,26,7795.454545454442,318.18181818179437,152.7373384132975,low_loss,7.462228551013105e-07,column_2
26,27,8113.636363636237,318.1818181818235,154.83171288389008,low_loss,1.3250332916515718e-06,column_2
27,28,8431.81818181806,318.18181818179437,156.95759534624537,low_loss,2.336666416756364e-06,column_2
28,29,8749.999999999854,318.18181818179437,159.1155018823228,low_loss,4.092712185682917e-06,column_2
29,30,9068.181818181649,318.1818181818526,161.30595771812466,low_loss,7.1203740950650955e-06,column_2
30,31,9386.363636363501,318.1818181818526,163.52949739798464,low_loss,1.2305627895831528e-05,column_2
31,32,9704.545454545354,318.18181818176527,165.7866649624147,low_loss,2.11273989005289e-05,column_2
32,33,10022.72727272712,318.18181818179437,168.07801412958597,low_loss,3.603804202346375e-05,column_2
33,34,10340.909090908914,318.1818181818526,170.4041084805226,low_loss,6.107740121821371e-05,column_2
34,35,10659.090909090766,318.18181818179437,172.76552164808786,low_loss,0.00010285729991796252,column_2
35,36,10977.27272727256,318.1818181818235,175.16283750984937,low_loss,0.00017212961284640785,column_2
36,37,11295.454545454384,318.1818181818817,177.59665038490476,low_loss,0.00028626770856924043,column_2
37,38,11613.636363636266,318.18181818179437,180.06756523475613,low_loss,0.00047316817320246685,column_2
38,39,11931.81818181806,318.1818181818235,182.57619786832043,low_loss,0.000777346918839329,column_2
39,40,12249.999999999884,318.18181818173616,185.12317515116854,low_loss,0.0012694042203748924,column_2
40,41,12568.18181818162,318.1818181818817,187.70913521908346,low_loss,0.002060629483457306,column_2
41,42,12886.363636363501,318.1818181818526,190.33472769603628,low_loss,0.0033253987018442514,column_2
42,43,13204.545454545354,318.18181818179437,193.0006139166689,low_loss,0.005335314429517818,column_2
43,44,13522.727272727148,318.1818181818235,195.7074671533938,low_loss,0.00851093267230593,column_2
44,45,13840.909090908972,318.1818181818235,198.455972848201,low_loss,0.01349967168089426,column_2
45,46,14159.090909090795,318.18181818176527,201.24682884928148,low_loss,0.02129246638656765,column_2
46,47,14477.27272727256,318.1818181818526,204.08074565256823,low_loss,0.03339742378422369,column_2
47,48,14795.454545454413,318.18181818179437,206.9584466483065,low_loss,0.05209684753482116,column_2
48,49,15113.636363636208,318.1818181818235,209.8806683727545,low_loss,0.08082549547101531,column_2
49,50,15431.818181818031,318.1818181818526,212.84816076510842,low_loss,0.12472412532598863,column_2
50,51,15749.999999999884,318.1818181818235,215.86168742980269,low_loss,0.19144505668778652,column_2
51,52,16068.181818181707,318.1818181818235,218.9220259042572,low_loss,0.2923180406784231,column_2
52,53,16386.36363636353,318.18181818176527,222.02996793219376,low_loss,0.44402841675574467,column_2
53,54,16704.545454545296,318.1818181818235,225.18631974260092,low_loss,0.6710196609441091,column_2
54,55,17022.72727272712,318.1818181818235,228.39190233443287,low_loss,1.0089147085977084,column_2
55,56,17340.909090908943,318.1818181818235,231.64755176751459,low_loss,1.5093624003605197,column_2
56,57,17659.090909090766,318.18181818179437,234.9541194596431,low_loss,2.246866918653844,column_2
57,58,17977.27272727256,318.1818181818526,238.31247248958687,low_loss,3.328361999703804,column_2
58,59,18295.454545454413,318.1818181818235,241.72349390549593,low_loss,4.906564649204622,column_2
59,60,18613.636363636237,318.1818181818235,245.18808304226735,low_loss,7.198506452121997,column_2
60,61,18931.81818181806,318.18181818176527,248.7071558549183,low_loss,10.511121717090807,column_2
61,62,19249.999999999825,318.1818181818235,252.2816452634552,low_loss,15.276405435736168,column_2
62,63,19568.18181818165,318.1818181818817,255.91250152567923,low_loss,22.09948438544125,column_2
63,64,19886.36363636353,318.1818181818235,259.60069272928763,low_loss,31.824027073515005,column_2
64,65,20204.545454545354,318.18181818179437,263.3472053405154,low_loss,45.62082175660347,column_2
65,66,20522.72727272715,318.18181818179437,267.1530425597492,low_loss,65.10715865587989,column_2
66,67,20840.909090908943,159.09090909091174,271.0192249579909,low_loss,78.80706811801514,column_2
67,68,20999.999999999854,159.09090909091174,272.976,low_loss,95.026480980397,column_2
0,1,-1.7462298274040222e-10,159.09090909091174,110.0,low_loss,1.4616867574227328e-14,column_3
1,2,159.0909090907371,318.1818181818526,110.72782917958196,low_loss,5.742501895178932e-14,column_3
2,3,477.2727272725897,318.18181818176527,112.19980460402898,low_loss,1.4861692487626528e-13,column_3
3,4,795.454545454355,318.1818181818235,113.69324769414115,low_loss,3.411408779138849e-13,column_3
4,5,1113.6363636361784,318.1818181818526,115.2084993156131,low_loss,7.440001818352311e-13,column_3
5,6,1431.818181818031,318.1818181818235,116.74590618858723,low_loss,1.5796095056608623e-12,column_3
6,7,1749.9999999998545,318.18181818176527,118.30582099581908,low_loss,3.297815078616116e-12,column_3
7,8,2068.1818181816197,318.1818181818526,119.88860249298173,low_loss,6.8005660994187745e-12,column_3
8,9,2386.3636363634723,318.1818181818526,121.49461562115494,low_loss,1.3880768356682544e-11,column_3
9,10,2704.545454545325,318.1818181818235,123.12423162154386,low_loss,2.807212406849014e-11,column_3
10,11,3022.7272727271484,318.18181818176527,124.7778281524773,low_loss,5.628082813432904e-11,column_3
11,12,3340.9090909089136,318.1818181818235,126.45578940873071,low_loss,1.1189202483544915e-10,column_3
12,13,3659.090909090737,318.1818181818526,128.15850624322556,low_loss,2.206346133232024e-10,column_3
13,14,3977.2727272725897,318.1818181818235,129.88637629115348,low_loss,4.3156226135042037e-10,column_3
14,15,4295.454545454413,318.1818181818235,131.6398040965781,low_loss,8.374458643192572e-10,column_3
15,16,4613.636363636237,318.18181818176527,133.41920124156724,low_loss,1.6123376094029933e-09,column_3
16,17,4931.818181818002,318.1818181818526,135.22498647790854,low_loss,3.080212744434949e-09,column_3
17,18,5249.9999999998545,318.1818181818235,137.0575858614651,low_loss,5.83940786722863e-09,column_3
18,19,5568.181818181678,318.18181818176527,138.91743288922487,low_loss,1.098644441863984e-08,column_3
19,20,5886.363636363443,318.1818181818526,140.8049686391041,low_loss,2.0515494320219734e-08,column_3
20,21,6204.545454545296,318.1818181818235,142.72064191256382,low_loss,3.802585482530303e-08,column_3
21,22,6522.727272727119,318.1818181818235,144.66490938009633,low_loss,6.996541981253518e-08,column_3
22,23,6840.909090908943,318.1818181818235,146.63823572964742,low_loss,1.2779982542519574e-07,column_3
23,24,7159.090909090766,318.18181818176527,148.64109381803564,low_loss,2.3176826795035498e-07,column_3
24,25,7477.2727272725315,318.1818181818526,150.67396482543177,low_loss,4.173388202921582e-07,column_3
25,26,7795.454545454384,318.1818181818235,152.73733841296817,low_loss,7.462228550371543e-07,column_3
26,27,8113.6363636362075,318.1818181818526,154.83171288354032,low_loss,1.3250332915335676e-06,column_3
27,28,8431.81818181806,318.18181818176527,156.95759534587512,low_loss,2.336666416541221e-06,column_3
28,29,8749.999999999825,318.18181818179437,159.11550188193218,low_loss,4.0927121852948465e-06,column_3
29,30,9068.18181818162,318.1818181818526,161.30595771771436,low_loss,7.120374094372301e-06,column_3
30,31,9386.363636363472,318.1818181818235,163.52949739755562,low_loss,1.230562789460731e-05,column_3
31,32,9704.545454545296,318.18181818179437,165.78666496196888,low_loss,2.1127398898392205e-05,column_3
32,33,10022.72727272709,318.1818181818235,168.07801412912607,low_loss,3.6038042019779186e-05,column_3
33,34,10340.909090908914,318.1818181818526,170.40410848005237,low_loss,6.10774012119411e-05,column_3
34,35,10659.090909090766,318.1818181818235,172.76552164761284,low_loss,0.00010285729990744985,column_3
35,36,10977.27272727259,318.18181818179437,175.16283750937703,low_loss,0.00017212961282908205,column_3
36,37,11295.454545454384,318.1818181818235,177.59665038444507,low_loss,0.00028626770854127555,column_3
37,38,11613.636363636208,318.1818181818235,180.06756523432279,low_loss,0.00047316817315857536,column_3
38,39,11931.818181818031,318.1818181818235,182.57619786793128,low_loss,0.000777346918772771,column_3
39,40,12249.999999999854,318.18181818176527,185.12317515084771,low_loss,0.0012694042202789782,column_3
40,41,12568.18181818162,318.1818181818526,187.7091352188627,low_loss,0.0020606294833296758,column_3
41,42,12886.363636363472,318.1818181818235,190.3347276959576,low_loss,0.003325398701698972,column_3
42,43,13204.545454545296,318.1818181818235,193.00061391678872,low_loss,0.005335314429413995,column_3
43,44,13522.72727272712,318.18181818176527,195.7074671537868,low_loss,0.008510932672409505,column_3
44,45,13840.909090908885,318.1818181818526,198.45597284896786,low_loss,0.013499671681618294,column_3
45,46,14159.090909090737,318.1818181818235,201.24682885056,low_loss,0.02129246638886326,column_3
46,47,14477.27272727256,318.1818181818235,204.0807456545469,low_loss,0.033397423790188785,column_3
47,48,14795.454545454384,318.1818181818235,206.95844665124676,low_loss,0.05209684754898125,column_3
48,49,15113.636363636208,318.18181818176527,209.8806683770205,low_loss,0.08082549550292807,column_3
49,50,15431.818181817973,318.1818181818526,212.84816077123025,low_loss,0.12472412539576307,column_3
50,51,15749.999999999825,318.1818181818235,215.86168743856115,low_loss,0.1914450568376081,column_3
51,52,16068.181818181649,318.1818181818526,218.92202591681138,low_loss,0.2923180409969054,column_3
52,53,16386.3636363635,318.1818181818235,222.02996795031078,low_loss,0.44402841743012017,column_3
53,54,16704.545454545325,318.18181818176527,225.1863197691446,low_loss,0.6710196623768342,column_3
54,55,17022.72727272709,318.1818181818235,228.391902373916,low_loss,1.0089147116628772,column_3
55,56,17340.909090908914,318.1818181818526,231.64755182697482,low_loss,1.5093624069651916,column_3
56,57,17659.090909090766,318.18181818179437,234.95411954981466,low_loss,2.246866932947605,column_3
57,58,17977.27272727256,318.1818181818235,238.31247262773456,low_loss,3.3283620307886483,column_3
58,59,18295.454545454384,318.1818181818235,241.72349412125982,low_loss,4.906564717486672,column_3
59,60,18613.636363636208,318.1818181818235,245.18808338602233,low_loss,7.198506604052988,column_3
60,61,18931.81818181803,318.18181818179437,248.70715640457786,low_loss,10.511122056908281,column_3
61,62,19249.999999999825,318.1818181818526,252.28164612724913,low_loss,15.276406188348874,column_3
62,63,19568.181818181678,318.18181818179437,255.91250281752633,low_loss,22.09948599709554,column_3
63,64,19886.363636363472,318.1818181818526,259.6006944370238,low_loss,31.824030258011437,column_3
64,65,20204.545454545325,318.18181818176527,263.3472069158155,low_loss,45.62082694137816,column_3
65,66,20522.72727272709,318.1818181818235,267.15304362049733,low_loss,65.10716568919628,column_3
66,67,20840.909090908914,159.09090909091174,271.01922635614915,low_loss,78.8070768158187,column_3
67,68,20999.999999999825,159.09090909091174,272.976,low_loss,95.02648967820056,column_3
0,1,-2.0372681319713593e-10,159.09090909099905,110.0,low_loss,1.461686757423535e-14,column_4
1,2,159.09090909079532,318.18181818179437,110.72782917957585,low_loss,5.742501895165293e-14,column_4
2,3,477.2727272725897,318.18181818179437,112.1998046040103,low_loss,1.4861692487527316e-13,column_4
3,4,795.4545454543841,318.18181818179437,113.69324769410947,low_loss,3.4114087790986574e-13,column_4
4,5,1113.6363636361784,318.1818181818526,115.20849931556805,low_loss,7.440001818224828e-13,column_4
5,6,1431.818181818031,318.1818181818235,116.7459061885283,low_loss,1.5796095056250504e-12,column_4
6,7,1749.9999999998545,318.1818181818526,118.30582099574596,low_loss,3.297815078523493e-12,column_4
7,8,2068.181818181707,318.18181818179437,119.8886024928937,low_loss,6.800566099188561e-12,column_4
8,9,2386.3636363635014,318.1818181818235,121.49461562105142,low_loss,1.3880768356134813e-11,column_4
9,10,2704.545454545325,318.1818181818235,123.12423162142424,low_loss,2.8072124067227635e-11,column_4
10,11,3022.7272727271484,318.18181818179437,124.7778281523409,low_loss,5.628082813149178e-11,column_4
11,12,3340.9090909089427,318.18181818179437,126.45578940857689,low_loss,1.1189202482919259e-10,column_4
12,13,3659.090909090737,318.1818181818235,128.15850624305358,low_loss,2.2063461330966826e-10,column_4
13,14,3977.2727272725606,318.1818181818526,129.8863762909624,low_loss,4.315622613216574e-10,column_4
14,15,4295.454545454413,318.1818181818235,131.63980409636713,low_loss,8.374458642589535e-10,column_4
15,16,4613.636363636237,318.18181818179437,133.41920124133546,low_loss,1.6123376092783603e-09,column_4
16,17,4931.818181818031,318.1818181818526,135.224986477655,low_loss,3.0802127441803966e-09,column_4
17,18,5249.999999999884,318.1818181818235,137.05758586118898,low_loss,5.8394078667152096e-09,column_4
18,19,5568.181818181707,318.18181818176527,138.91743288892496,low_loss,1.0986444417615876e-08,column_4
19,20,5886.363636363472,318.1818181818235,140.80496863877937,low_loss,2.0515494318198747e-08,column_4
20,21,6204.545454545296,318.1818181818235,142.72064191221327,low_loss,3.802585482135854e-08,column_4
