,depth_[m],thickness_[m],temp_[k],attenuation_model,twoway_loss_[db],sim_name
layer1881,18808.95664602192,10.004764173412696,230.02147450272005,high_loss,132.90531385045108,VarK_Regolith_0
layer1882,18818.961410195334,10.004764173412696,230.19923223321075,high_loss,133.98523748930845,VarK_Regolith_0
layer1883,18828.966174368747,10.004764173412696,230.37714260479484,high_loss,135.07336707236013,VarK_Regolith_0
layer1884,18838.97093854216,10.004764173412696,230.5552057610058,high_loss,136.16976189510433,VarK_Regolith_0
layer1885,18848.975702715572,10.004764173412696,230.73342184552348,high_loss,137.27448169160738,VarK_Regolith_0
layer1886,18858.980466888985,10.004764173412696,230.9117910021741,high_loss,138.38758663846357,VarK_Regolith_0
layer1887,18868.985231062397,10.0047641734418,231.0903133749303,high_loss,139.50913735880852,VarK_Regolith_0
layer1888,18878.98999523584,10.004764173412696,231.26898910791155,high_loss,140.63919492636714,VarK_Regolith_0
layer1889,18888.994759409252,10.004764173412696,231.44781834538406,high_loss,141.7778208695861,VarK_Regolith_0
layer1890,18898.999523582665,10.004764173412696,231.62680123176116,high_loss,142.9250771757862,VarK_Regolith_0
layer1891,18909.004287756077,10.004764173412696,231.8059379116034,high_loss,144.0810262953848,VarK_Regolith_0
layer1892,18919.00905192949,10.004764173412696,231.98522852961864,high_loss,145.24573114616868,VarK_Regolith_0
layer1893,18929.013816102903,10.004764173412696,232.1646732306623,high_loss,146.41925511762287,VarK_Regolith_0
layer1894,18939.018580276315,10.004764173412696,232.34427215973736,high_loss,147.6016620753149,VarK_Regolith_0
layer1895,18949.023344449728,10.0047641734418,232.52402546199477,high_loss,148.79301636533975,VarK_Regolith_0
layer1896,18959.02810862314,10.004764173412696,232.70393328273337,high_loss,149.99338281880526,VarK_Regolith_0
layer1897,18969.032872796583,10.004764173412696,232.8839957674002,high_loss,151.20282675641096,VarK_Regolith_0
layer1898,18979.037636969995,10.004764173412696,233.06421306159066,high_loss,152.42141399305197,VarK_Regolith_0
layer1899,18989.042401143408,10.004764173412696,233.24458531104864,high_loss,153.64921084250085,VarK_Regolith_0
layer1900,18999.04716531682,10.004764173412696,233.42511266166656,high_loss,154.88628412214763,VarK_Regolith_0
layer1901,19009.051929490233,10.004764173412696,233.60579525948575,high_loss,156.13270115780253,VarK_Regolith_0
layer1902,19019.056693663646,10.004764173412696,233.78663325069647,high_loss,157.38852978856212,VarK_Regolith_0
