Regolith Depth [m],0.1 W/mK,0.025 W/mK,0.001 W/mK
700,94.37827536922345,68.17532158170555,7.336827060505
400,97.28442115293001,84.27822772748935,6.8127679847546725
250,98.66603144354455,91.37684611719867,7.622677465459786
100,99.95235826584089,97.52262982372555,17.913292043830456
0,100.0,100.0,100.0
